CustomerID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Monthly_Charges,Total_Charges,Num_Support_Calls,Avg_Login_Per_Month,Churn
CUST_10152,55,Female,32,One year,Bank transfer,65.51,2096.32,3,19,0
CUST_10153,35,Female,27,Month-to-month,Bank transfer,69.46,1875.42,1,10,1
CUST_10154,51,Male,20,One year,Bank transfer,64.47,1289.4,2,21,1
CUST_10155,27,Female,11,Month-to-month,Mailed check,65.07,715.77,0,20,1
CUST_10156,50,Male,48,Two year,Electronic check,91.09,4372.32,5,6,0
CUST_10157,18,Male,27,Two year,Bank transfer,66.01,1782.27,1,11,0
CUST_10158,36,Female,64,Month-to-month,Mailed check,88.52,5665.28,4,7,0
CUST_10159,72,Male,66,Month-to-month,Mailed check,40.31,2660.46,1,18,1
CUST_10160,60,Female,5,Month-to-month,Electronic check,92.03,460.15,2,29,0
CUST_10161,68,Male,41,Month-to-month,Electronic check,76.7,3144.7,2,24,0
CUST_10162,60,Female,2,Two year,Electronic check,76.24,152.48,4,8,0
CUST_10163,45,Male,28,Month-to-month,Mailed check,44.48,1245.44,1,13,0
CUST_10164,21,Male,26,Two year,Mailed check,99.62,2590.12,4,22,0
CUST_10165,50,Male,58,Month-to-month,Bank transfer,111.6,6472.8,4,25,1
CUST_10166,34,Male,69,Two year,Bank transfer,93.72,6466.68,2,7,0
CUST_10167,66,Female,38,Two year,Mailed check,53.05,2015.9,3,23,0
CUST_10168,26,Female,33,Month-to-month,Credit card,54.53,1799.49,0,14,1
CUST_10169,25,Male,63,One year,Mailed check,51.35,3235.05,2,24,1
CUST_10170,38,Female,62,Month-to-month,Electronic check,79.7,4941.4,4,7,1
CUST_10171,41,Male,65,Month-to-month,Bank transfer,92.98,6043.7,4,15,0
CUST_10172,57,Male,49,One year,Credit card,42.02,2058.98,0,11,0
CUST_10173,42,Female,20,Month-to-month,Bank transfer,52.75,1055.0,1,25,1
CUST_10174,33,Female,42,Two year,Bank transfer,82.4,3460.8,3,3,0
CUST_10175,31,Male,66,One year,Credit card,78.56,5184.96,2,6,0
CUST_10176,18,Female,70,Month-to-month,Bank transfer,72.41,5068.7,0,22,0
CUST_10177,19,Male,48,Month-to-month,Bank transfer,56.42,2708.16,0,12,0
CUST_10178,61,Male,56,One year,Mailed check,87.35,4891.6,1,27,0
CUST_10179,21,Female,57,Month-to-month,Bank transfer,66.49,3789.93,2,18,1
CUST_10180,18,Male,40,Month-to-month,Credit card,108.69,4347.6,4,1,0
CUST_10181,69,Female,20,Month-to-month,Bank transfer,96.15,1923.0,0,25,0
CUST_10182,27,Female,32,Month-to-month,Credit card,87.53,2800.96,1,5,1
CUST_10183,34,Male,54,Month-to-month,Electronic check,64.08,3460.32,3,23,0
CUST_10184,53,Female,39,Two year,Mailed check,39.04,1522.56,0,13,0
CUST_10185,38,Male,34,One year,Credit card,101.3,3444.2,4,15,0
CUST_10186,47,Female,15,Two year,Bank transfer,30.39,455.85,0,28,0
CUST_10187,48,Female,12,Month-to-month,Bank transfer,83.05,996.6,1,13,1
CUST_10188,21,Male,62,Two year,Bank transfer,108.25,6711.5,2,8,0
CUST_10189,26,Male,1,Month-to-month,Credit card,47.81,47.81,0,27,0
CUST_10190,69,Male,28,Month-to-month,Electronic check,104.92,2937.76,2,7,1
CUST_10191,58,Male,36,Month-to-month,Mailed check,94.66,3407.76,0,4,0
CUST_10192,37,Male,51,Two year,Mailed check,76.83,3918.33,0,5,0
CUST_10193,34,Male,35,Two year,Electronic check,63.9,2236.5,3,26,0
CUST_10194,40,Female,64,Month-to-month,Mailed check,65.88,4216.32,3,8,0
CUST_10195,20,Male,37,Month-to-month,Electronic check,102.2,3781.4,4,8,1
CUST_10196,32,Male,13,Two year,Electronic check,58.91,765.83,0,14,0
CUST_10197,19,Female,49,Month-to-month,Bank transfer,52.73,2583.77,3,2,1
CUST_10198,27,Female,59,Month-to-month,Credit card,82.42,4862.78,1,12,0
CUST_10199,53,Male,46,One year,Bank transfer,92.96,4276.16,2,25,0
CUST_10200,69,Female,61,One year,Mailed check,71.74,4376.14,1,22,0
CUST_10201,41,Male,62,Month-to-month,Mailed check,111.31,6901.22,2,13,0
CUST_10202,46,Male,63,Month-to-month,Credit card,47.45,2989.35,1,5,1
CUST_10203,30,Male,29,Month-to-month,Credit card,53.75,1558.75,5,9,1
CUST_10204,39,Female,43,Two year,Mailed check,105.05,4517.15,0,26,0
CUST_10205,74,Female,62,Month-to-month,Bank transfer,72.79,4512.98,1,2,1
CUST_10206,64,Female,34,One year,Mailed check,93.29,3171.86,3,22,0
CUST_10207,28,Female,13,One year,Mailed check,55.37,719.81,1,7,0
CUST_10208,24,Male,55,Month-to-month,Bank transfer,90.51,4978.05,5,5,1
CUST_10209,45,Male,70,Two year,Electronic check,108.23,7576.1,0,1,0
CUST_10210,50,Male,28,Month-to-month,Credit card,115.33,3229.24,1,19,0
CUST_10211,66,Male,15,One year,Electronic check,35.71,535.65,1,8,1
CUST_10212,28,Male,9,Month-to-month,Bank transfer,43.65,392.85,5,23,1
CUST_10213,30,Female,68,Month-to-month,Mailed check,35.52,2415.36,1,21,0
CUST_10214,66,Male,22,Month-to-month,Credit card,102.17,2247.74,4,11,1
CUST_10215,32,Female,62,Month-to-month,Bank transfer,95.61,5927.82,0,21,1
CUST_10216,50,Female,54,One year,Mailed check,94.5,5103.0,3,29,0
CUST_10217,18,Female,15,Month-to-month,Electronic check,67.46,1011.9,3,13,0
CUST_10218,46,Female,64,Two year,Credit card,89.45,5724.8,2,23,0
CUST_10219,50,Male,36,One year,Mailed check,114.28,4114.08,1,11,0
CUST_10220,58,Female,52,Two year,Bank transfer,43.91,2283.32,4,25,0
CUST_10221,36,Female,53,Month-to-month,Bank transfer,66.29,3513.37,2,1,0
CUST_10222,74,Female,58,One year,Electronic check,42.71,2477.18,3,28,0
CUST_10223,24,Female,14,Two year,Electronic check,66.8,935.2,2,20,0
CUST_10224,51,Male,61,Month-to-month,Mailed check,44.8,2732.8,3,7,1
CUST_10225,72,Male,41,One year,Mailed check,111.54,4573.14,5,24,1
CUST_10226,49,Female,28,One year,Electronic check,88.94,2490.32,5,6,0
CUST_10227,28,Male,55,One year,Credit card,107.09,5889.95,4,13,0
CUST_10228,71,Male,9,One year,Mailed check,102.98,926.82,5,21,0
CUST_10229,19,Male,28,One year,Electronic check,77.58,2172.24,0,11,1
CUST_10230,52,Male,18,Month-to-month,Bank transfer,102.68,1848.24,3,25,1
CUST_10231,53,Female,71,One year,Electronic check,83.1,5900.1,3,25,0
CUST_10232,28,Female,15,One year,Mailed check,32.05,480.75,0,19,1
CUST_10233,20,Female,62,One year,Electronic check,41.25,2557.5,1,17,1
CUST_10234,52,Male,10,Month-to-month,Bank transfer,110.34,1103.4,3,7,0
CUST_10235,49,Male,44,One year,Mailed check,99.66,4385.04,3,21,1
CUST_10236,46,Male,50,Month-to-month,Electronic check,71.62,3581.0,4,29,1
CUST_10237,21,Female,32,Month-to-month,Mailed check,70.3,2249.6,4,28,1
CUST_10238,20,Female,66,Month-to-month,Credit card,56.97,3760.02,5,16,1
CUST_10239,55,Female,65,One year,Mailed check,119.33,7756.45,0,1,0
CUST_10240,61,Male,30,Two year,Bank transfer,88.43,2652.9,5,14,0
CUST_10241,22,Male,9,One year,Mailed check,89.8,808.2,4,29,1
CUST_10242,72,Female,22,One year,Electronic check,85.89,1889.58,0,8,1
CUST_10243,68,Male,10,One year,Electronic check,86.12,861.2,4,8,1
CUST_10244,39,Male,13,Month-to-month,Credit card,33.23,431.99,3,18,1
CUST_10245,64,Female,33,Two year,Mailed check,67.73,2235.09,4,13,0
CUST_10246,54,Male,25,One year,Credit card,79.4,1985.0,3,29,0
CUST_10247,62,Male,20,Month-to-month,Electronic check,31.0,620.0,3,2,1
CUST_10248,31,Male,56,Month-to-month,Mailed check,101.47,5682.32,3,28,0
CUST_10249,54,Female,36,Two year,Bank transfer,31.57,1136.52,2,26,0
CUST_10250,22,Male,32,One year,Electronic check,83.46,2670.72,1,27,0
CUST_10251,31,Male,66,Month-to-month,Mailed check,32.3,2131.8,3,9,0
CUST_10252,62,Female,30,Month-to-month,Bank transfer,118.85,3565.5,5,17,1
CUST_10253,60,Male,4,Month-to-month,Electronic check,77.32,309.28,1,22,1
CUST_10254,63,Female,9,Month-to-month,Electronic check,106.66,959.94,4,14,1
CUST_10255,59,Female,71,Two year,Bank transfer,51.12,3629.52,0,15,0
CUST_10256,41,Male,48,Month-to-month,Credit card,113.11,5429.28,4,1,1
CUST_10257,51,Male,44,Two year,Bank transfer,53.75,2365.0,1,24,0
CUST_10258,24,Male,1,Month-to-month,Credit card,70.42,70.42,2,9,1
CUST_10259,68,Female,25,One year,Bank transfer,107.07,2676.75,4,1,0
CUST_10260,58,Male,69,Two year,Credit card,35.3,2435.7,5,6,0
CUST_10261,42,Female,49,One year,Bank transfer,35.78,1753.22,5,27,0
CUST_10262,31,Male,27,Month-to-month,Credit card,35.18,949.86,3,25,1
CUST_10263,50,Female,34,Month-to-month,Bank transfer,81.44,2768.96,0,12,1
CUST_10264,18,Female,5,Two year,Bank transfer,64.19,320.95,3,7,1
CUST_10265,57,Male,49,One year,Credit card,70.0,3430.0,0,10,0
CUST_10266,55,Female,64,Month-to-month,Credit card,59.16,3786.24,5,8,1
CUST_10267,45,Female,31,Month-to-month,Electronic check,33.83,1048.73,5,15,1
CUST_10268,45,Male,39,One year,Bank transfer,78.02,3042.78,3,9,0
CUST_10269,46,Female,42,Month-to-month,Bank transfer,89.7,3767.4,0,18,0
CUST_10270,65,Male,69,Month-to-month,Bank transfer,106.92,7377.48,3,27,0
CUST_10271,51,Female,12,Month-to-month,Mailed check,38.4,460.8,1,16,0
CUST_10272,34,Male,71,One year,Mailed check,76.71,5446.41,3,3,1
CUST_10273,35,Male,5,Month-to-month,Bank transfer,85.27,426.35,0,21,1
CUST_10274,64,Female,51,Month-to-month,Electronic check,49.17,2507.67,0,5,0
CUST_10275,41,Male,33,Two year,Mailed check,53.56,1767.48,3,14,0
CUST_10276,20,Male,58,One year,Mailed check,110.08,6384.64,1,2,1
CUST_10277,62,Male,26,Two year,Bank transfer,105.77,2750.02,3,23,0
CUST_10278,36,Female,10,Month-to-month,Bank transfer,95.94,959.4,3,26,1
CUST_10279,53,Female,66,Two year,Credit card,92.29,6091.14,1,23,0
CUST_10280,22,Female,58,Month-to-month,Electronic check,100.66,5838.28,4,18,1
CUST_10281,59,Female,27,Month-to-month,Mailed check,80.8,2181.6,0,11,1
CUST_10282,20,Male,71,Two year,Mailed check,109.11,7746.81,1,19,0
CUST_10283,22,Male,17,One year,Bank transfer,41.84,711.28,5,23,0
CUST_10284,26,Male,22,Month-to-month,Credit card,70.11,1542.42,3,26,1
CUST_10285,64,Male,15,Month-to-month,Bank transfer,31.78,476.7,2,29,1
CUST_10286,39,Female,56,Month-to-month,Bank transfer,78.31,4385.36,5,11,1
CUST_10287,26,Male,28,Month-to-month,Bank transfer,72.17,2020.76,3,4,0
CUST_10288,48,Male,5,Two year,Credit card,102.22,511.1,2,5,0
CUST_10289,52,Male,17,Month-to-month,Bank transfer,88.04,1496.68,4,26,1
CUST_10290,35,Female,45,Two year,Credit card,43.05,1937.25,4,27,0
CUST_10291,71,Female,15,Month-to-month,Mailed check,112.94,1694.1,4,6,0
CUST_10292,51,Male,67,Month-to-month,Bank transfer,37.61,2519.87,5,3,0
CUST_10293,56,Male,50,Month-to-month,Electronic check,106.31,5315.5,5,17,1
CUST_10294,18,Male,64,One year,Mailed check,66.85,4278.4,0,10,0
CUST_10295,31,Male,71,Month-to-month,Bank transfer,30.31,2152.01,4,6,1
CUST_10296,18,Male,42,Month-to-month,Mailed check,43.21,1814.82,3,14,0
CUST_10297,49,Female,8,Month-to-month,Mailed check,107.19,857.52,5,8,1
CUST_10298,53,Female,25,Month-to-month,Electronic check,115.9,2897.5,0,15,1
CUST_10299,64,Female,44,One year,Electronic check,105.18,4627.92,0,12,0
CUST_10300,18,Female,37,Month-to-month,Electronic check,69.78,2581.86,0,18,0
CUST_10301,74,Male,35,Month-to-month,Electronic check,61.27,2144.45,0,1,1
CUST_10302,20,Female,14,Two year,Electronic check,107.53,1505.42,0,15,1
CUST_10303,42,Female,43,Two year,Electronic check,80.58,3464.94,1,14,0
CUST_10304,42,Female,51,One year,Bank transfer,83.95,4281.45,1,28,0
CUST_10305,48,Female,26,One year,Bank transfer,90.49,2352.74,1,4,0
CUST_10306,26,Male,70,Month-to-month,Credit card,47.4,3318.0,4,20,0
CUST_10307,43,Male,51,Month-to-month,Credit card,77.59,3957.09,0,29,0
CUST_10308,27,Male,55,One year,Electronic check,98.16,5398.8,2,1,0
CUST_10309,37,Male,65,One year,Mailed check,43.57,2832.05,0,21,0
CUST_10310,26,Male,39,One year,Bank transfer,77.98,3041.22,5,10,1
CUST_10311,56,Female,30,Month-to-month,Mailed check,43.19,1295.7,2,27,0
CUST_10312,44,Female,34,One year,Mailed check,31.02,1054.68,4,9,1
CUST_10313,47,Female,20,One year,Credit card,67.62,1352.4,3,22,1
CUST_10314,65,Male,26,Month-to-month,Bank transfer,40.93,1064.18,0,5,1
CUST_10315,31,Male,70,Two year,Credit card,119.44,8360.8,0,24,0
CUST_10316,21,Male,62,Month-to-month,Bank transfer,90.21,5593.02,4,6,0
CUST_10317,39,Male,63,Two year,Credit card,100.89,6356.07,1,12,0
CUST_10318,42,Female,29,Month-to-month,Electronic check,85.85,2489.65,5,21,0
CUST_10319,67,Female,36,Month-to-month,Electronic check,43.27,1557.72,0,11,1
CUST_10320,29,Female,44,Month-to-month,Bank transfer,60.55,2664.2,4,25,1
CUST_10321,65,Female,18,Two year,Mailed check,101.62,1829.16,2,23,0
CUST_10322,69,Female,29,Two year,Credit card,69.34,2010.86,1,14,0
CUST_10323,56,Male,21,Month-to-month,Electronic check,75.15,1578.15,2,22,0
CUST_10324,27,Female,30,Two year,Bank transfer,97.76,2932.8,4,9,0
CUST_10325,72,Female,14,One year,Mailed check,54.91,768.74,4,1,1
CUST_10326,31,Female,26,Month-to-month,Bank transfer,33.66,875.16,1,23,0
CUST_10327,41,Female,25,Two year,Credit card,69.86,1746.5,0,27,1
CUST_10328,71,Male,53,Two year,Mailed check,75.36,3994.08,1,3,0
CUST_10329,39,Male,46,Month-to-month,Credit card,108.17,4975.82,2,21,1
CUST_10330,46,Male,37,Month-to-month,Bank transfer,113.81,4210.97,4,4,0
CUST_10331,70,Female,10,One year,Credit card,30.18,301.8,0,20,0
CUST_10332,48,Male,50,Month-to-month,Mailed check,55.17,2758.5,1,19,1
CUST_10333,43,Male,67,Month-to-month,Mailed check,80.39,5386.13,4,19,1
CUST_10334,28,Female,64,One year,Mailed check,47.23,3022.72,5,8,0
CUST_10335,66,Male,53,One year,Electronic check,112.75,5975.75,5,17,0
CUST_10336,70,Male,23,Month-to-month,Bank transfer,46.53,1070.19,0,1,1
CUST_10337,20,Female,37,Two year,Credit card,70.53,2609.61,3,1,0
CUST_10338,58,Male,11,One year,Bank transfer,67.91,747.01,5,8,1
CUST_10339,48,Female,51,Two year,Credit card,82.68,4216.68,3,9,0
CUST_10340,55,Male,35,Month-to-month,Electronic check,91.52,3203.2,2,6,1
CUST_10341,58,Male,24,Month-to-month,Credit card,50.29,1206.96,2,26,1
CUST_10342,35,Male,67,Month-to-month,Mailed check,80.94,5422.98,2,26,0
CUST_10343,74,Female,15,Two year,Bank transfer,90.31,1354.65,0,9,1
CUST_10344,39,Female,53,Month-to-month,Mailed check,66.67,3533.51,0,20,0
CUST_10345,50,Male,63,One year,Mailed check,64.07,4036.41,1,29,0
CUST_10346,38,Male,57,Month-to-month,Electronic check,108.29,6172.53,1,11,0
CUST_10347,26,Male,45,One year,Mailed check,45.1,2029.5,2,4,0
CUST_10348,38,Male,34,Month-to-month,Electronic check,89.37,3038.58,3,6,0
CUST_10349,37,Male,3,One year,Credit card,100.7,302.1,5,1,1
CUST_10350,54,Female,51,Month-to-month,Credit card,36.46,1859.46,5,6,0
CUST_10351,62,Female,7,Two year,Bank transfer,77.53,542.71,1,11,0
CUST_10352,64,Female,34,Two year,Electronic check,96.79,3290.86,5,17,1
CUST_10353,73,Male,51,Month-to-month,Credit card,49.49,2523.99,4,15,0
CUST_10354,73,Female,37,Month-to-month,Electronic check,87.03,3220.11,5,22,1
CUST_10355,52,Male,4,Month-to-month,Mailed check,73.19,292.76,4,14,1
CUST_10356,33,Male,59,Month-to-month,Electronic check,62.38,3680.42,4,26,1
CUST_10357,28,Male,12,One year,Mailed check,116.43,1397.16,0,18,1
CUST_10358,38,Female,71,Two year,Credit card,31.65,2247.15,4,3,1
CUST_10359,42,Male,50,One year,Bank transfer,72.13,3606.5,2,24,0
CUST_10360,37,Female,14,Two year,Mailed check,87.75,1228.5,1,17,0
CUST_10361,53,Female,9,One year,Bank transfer,101.11,909.99,5,17,0
CUST_10362,74,Female,13,Month-to-month,Bank transfer,38.89,505.57,2,20,1
CUST_10363,68,Female,30,Month-to-month,Credit card,51.7,1551.0,5,18,1
CUST_10364,49,Male,34,One year,Bank transfer,48.47,1647.98,1,12,0
CUST_10365,67,Male,34,Month-to-month,Electronic check,97.99,3331.66,2,8,0
CUST_10366,18,Female,44,Month-to-month,Mailed check,47.78,2102.32,4,12,0
CUST_10367,59,Female,58,Month-to-month,Electronic check,118.58,6877.64,0,19,1
CUST_10368,74,Female,6,Month-to-month,Mailed check,94.51,567.06,1,10,0
CUST_10369,66,Male,30,Month-to-month,Electronic check,60.45,1813.5,3,14,0
CUST_10370,34,Female,53,One year,Electronic check,118.72,6292.16,1,15,0
CUST_10371,58,Female,60,One year,Mailed check,102.65,6159.0,5,21,0
CUST_10372,66,Female,41,Month-to-month,Electronic check,31.84,1305.44,1,1,0
CUST_10373,48,Male,6,Two year,Bank transfer,88.22,529.32,4,3,1
CUST_10374,51,Female,11,Two year,Electronic check,53.57,589.27,5,2,1
CUST_10375,27,Male,63,Month-to-month,Bank transfer,81.61,5141.43,3,18,0
CUST_10376,72,Male,2,Month-to-month,Bank transfer,73.26,146.52,5,19,1
CUST_10377,61,Male,64,One year,Mailed check,47.66,3050.24,0,7,0
CUST_10378,45,Male,53,Month-to-month,Mailed check,46.15,2445.95,5,29,1
CUST_10379,48,Female,34,Month-to-month,Bank transfer,110.41,3753.94,5,17,0
CUST_10380,60,Female,1,Month-to-month,Bank transfer,73.39,73.39,2,12,1
CUST_10381,60,Female,44,One year,Mailed check,57.63,2535.72,2,16,0
CUST_10382,27,Female,11,One year,Bank transfer,34.3,377.3,5,17,0
CUST_10383,40,Female,3,Month-to-month,Electronic check,49.33,147.99,2,3,0
CUST_10384,46,Male,71,Month-to-month,Bank transfer,88.61,6291.31,3,4,1
CUST_10385,73,Female,38,One year,Credit card,40.46,1537.48,5,12,0
CUST_10386,50,Female,19,One year,Electronic check,40.67,772.73,4,5,1
CUST_10387,31,Female,10,One year,Credit card,42.28,422.8,0,22,1
CUST_10388,40,Male,23,Month-to-month,Mailed check,42.27,972.21,0,2,0
CUST_10389,45,Male,3,One year,Credit card,104.75,314.25,4,1,1
CUST_10390,53,Female,18,Two year,Mailed check,92.88,1671.84,0,19,1
CUST_10391,63,Female,26,Month-to-month,Credit card,77.44,2013.44,4,2,0
CUST_10392,55,Female,25,Month-to-month,Credit card,112.22,2805.5,0,3,1
CUST_10393,32,Female,12,Month-to-month,Bank transfer,73.97,887.64,1,16,1
CUST_10394,22,Female,22,Two year,Credit card,109.74,2414.28,2,13,0
CUST_10395,45,Female,53,Month-to-month,Bank transfer,105.16,5573.48,3,28,1
CUST_10396,41,Male,13,Month-to-month,Electronic check,52.32,680.16,0,18,0
CUST_10397,52,Male,27,One year,Bank transfer,115.1,3107.7,3,23,0
CUST_10398,69,Male,51,One year,Credit card,117.03,5968.53,3,29,0
CUST_10399,57,Male,8,Month-to-month,Credit card,65.31,522.48,4,3,1
CUST_10400,35,Female,58,Two year,Credit card,60.42,3504.36,0,13,0
CUST_10401,69,Female,71,Month-to-month,Credit card,63.29,4493.59,5,1,0
CUST_10402,66,Female,34,One year,Credit card,110.07,3742.38,2,20,0
CUST_10403,64,Male,22,Month-to-month,Credit card,99.32,2185.04,4,20,1
CUST_10404,59,Female,45,Month-to-month,Credit card,113.6,5112.0,3,15,0
CUST_10405,36,Male,25,Month-to-month,Electronic check,72.59,1814.75,3,18,0
CUST_10406,28,Male,23,Month-to-month,Bank transfer,109.66,2522.18,5,10,0
CUST_10407,66,Male,33,Two year,Bank transfer,75.76,2500.08,4,22,0
CUST_10408,19,Female,5,Two year,Mailed check,47.45,237.25,4,12,1
CUST_10409,54,Female,63,One year,Electronic check,103.81,6540.03,0,18,0
CUST_10410,63,Male,39,One year,Bank transfer,108.87,4245.93,5,8,1
CUST_10411,63,Female,65,Two year,Mailed check,43.29,2813.85,0,9,0
CUST_10412,70,Female,18,Month-to-month,Electronic check,108.74,1957.32,3,7,0
CUST_10413,41,Female,9,Two year,Mailed check,48.96,440.64,4,16,0
CUST_10414,42,Male,6,One year,Bank transfer,93.13,558.78,2,22,0
CUST_10415,38,Male,61,Month-to-month,Mailed check,65.13,3972.93,2,29,0
CUST_10416,53,Male,23,Month-to-month,Mailed check,113.42,2608.66,4,19,1
CUST_10417,62,Male,31,Month-to-month,Electronic check,90.94,2819.14,5,25,1
CUST_10418,40,Male,1,Month-to-month,Mailed check,47.72,47.72,1,26,1
CUST_10419,51,Male,65,One year,Bank transfer,44.22,2874.3,3,7,0
CUST_10420,59,Female,51,Two year,Mailed check,52.86,2695.86,0,7,0
CUST_10421,45,Male,8,Two year,Electronic check,41.54,332.32,0,9,0
CUST_10422,67,Female,29,Month-to-month,Credit card,52.95,1535.55,3,9,1
CUST_10423,29,Female,52,One year,Mailed check,49.08,2552.16,4,26,1
CUST_10424,63,Female,56,Month-to-month,Electronic check,107.29,6008.24,4,21,0
CUST_10425,53,Female,19,Month-to-month,Mailed check,78.18,1485.42,4,7,0
CUST_10426,35,Male,1,Month-to-month,Credit card,100.05,100.05,3,2,1
CUST_10427,49,Male,55,Month-to-month,Credit card,101.09,5559.95,1,17,0
CUST_10428,72,Male,71,Month-to-month,Bank transfer,99.82,7087.22,4,17,1
CUST_10429,48,Female,7,One year,Bank transfer,82.8,579.6,2,6,1
CUST_10430,27,Female,13,One year,Credit card,67.54,878.02,1,8,0
CUST_10431,51,Male,41,Month-to-month,Electronic check,117.13,4802.33,3,22,1
CUST_10432,67,Male,23,Two year,Credit card,32.5,747.5,4,12,1
CUST_10433,36,Male,49,Month-to-month,Mailed check,65.77,3222.73,3,14,0
CUST_10434,62,Male,49,Two year,Credit card,42.72,2093.28,5,6,1
CUST_10435,64,Male,37,Month-to-month,Bank transfer,65.79,2434.23,4,28,1
CUST_10436,28,Female,59,Month-to-month,Credit card,97.3,5740.7,3,28,0
CUST_10437,28,Female,23,Month-to-month,Mailed check,115.72,2661.56,3,19,1
CUST_10438,36,Female,31,Two year,Credit card,105.04,3256.24,4,10,0
CUST_10439,52,Male,25,One year,Credit card,109.66,2741.5,4,6,0
CUST_10440,28,Female,23,Month-to-month,Electronic check,118.11,2716.53,5,9,1
CUST_10441,29,Female,44,Two year,Credit card,55.66,2449.04,1,8,0
CUST_10442,52,Male,27,One year,Bank transfer,82.74,2233.98,2,5,0
CUST_10443,20,Male,66,One year,Mailed check,69.5,4587.0,1,17,0
CUST_10444,46,Female,65,One year,Electronic check,68.75,4468.75,3,13,0
CUST_10445,32,Male,42,Month-to-month,Credit card,36.74,1543.08,2,26,0
CUST_10446,50,Female,69,Two year,Bank transfer,33.29,2297.01,5,3,0
CUST_10447,49,Male,64,One year,Bank transfer,116.36,7447.04,2,8,0
CUST_10448,28,Female,40,Two year,Credit card,90.4,3616.0,1,7,0
CUST_10449,30,Female,2,Month-to-month,Credit card,109.88,219.76,1,27,0
CUST_10450,66,Female,59,One year,Mailed check,91.89,5421.51,4,11,0
CUST_10451,39,Female,13,One year,Bank transfer,84.04,1092.52,0,17,0
CUST_10452,40,Female,57,One year,Credit card,38.44,2191.08,1,27,0
CUST_10453,73,Male,36,Month-to-month,Electronic check,33.99,1223.64,0,3,0
CUST_10454,18,Female,19,Month-to-month,Credit card,33.4,634.6,0,23,1
CUST_10455,32,Male,43,Month-to-month,Mailed check,54.9,2360.7,1,5,1
CUST_10456,63,Male,26,Month-to-month,Electronic check,103.94,2702.44,0,27,0
CUST_10457,38,Female,17,Month-to-month,Mailed check,85.51,1453.67,5,4,1
CUST_10458,66,Male,8,Month-to-month,Electronic check,59.22,473.76,4,2,1
